Source Node,Target Node,Edge Rate,Timestamp
164,352,0.072032,30
164,359,0,30
164,365,0,30
164,370,0,30
164,406,0,30
164,425,0,30
164,60,0,30
164,70,0,30
164,72,0,30
164,81,0,30
164,9,0,30
166,124,0.054469,30
166,125,0.052429,30
166,136,0,30
166,170,0,30
166,181,0.061226,30
166,189,0,30
166,230,0.053132,30
166,287,0,30
166,298,0,30
166,316,0,30
166,431,0,30
166,454,0.066431,30
166,47,0,30
166,484,0,30
166,489,0,30
166,5,0,30
167,105,0,30
167,140,0,30
167,15,0,30
167,201,0,30
167,252,0,30
167,254,0.096151,30
167,285,0,30
167,286,0,30
167,29,0,30
167,301,0,30
167,326,0,30
167,358,0.090287,30
167,383,0,30
167,389,0,30
167,414,0.057752,30
167,421,0,30
167,484,0,30
169,108,0.059741,30
169,117,0,30
169,171,0.271148,30
169,173,0.065912,30
169,189,0.244069,30
169,195,0,30
169,229,0,30
169,250,0,30
169,280,0,30
169,360,0.069539,30
169,365,0,30
169,45,0.205012,30
169,486,0,30
169,72,0,30
17,107,0,30
17,155,0,30
17,185,0.051927,30
17,229,0,30
17,253,0,30
17,301,0,30
17,313,0,30
17,335,0,30
17,360,0,30
17,366,0,30
17,370,0.067917,30
17,373,0,30
17,415,0.111791,30
17,445,0.114066,30
17,481,0.141136,30
17,490,0,30
17,64,0.055235,30
17,78,0,30
170,173,0,30
170,182,0.051723,30
170,214,0,30
170,250,0.068332,30
170,283,0,30
170,313,0,30
170,380,0,30
170,478,0,30
170,62,0,30
170,71,0,30
171,108,0.057815,30
171,120,0,30
171,173,0.247042,30
171,233,0,30
171,250,0,30
171,280,0,30
171,419,0,30
171,435,0,30
172,108,0,30
172,19,0,30
172,237,0,30
172,335,0.129888,30
172,354,0,30
172,380,0,30
172,45,0,30
172,47,0,30
172,84,0,30
172,87,0,30
172,99,0,30
173,0,0,30
173,10,0,30
173,108,0.052076,30
173,230,0,30
173,233,0.200242,30
173,235,0,30
173,241,0,30
